"authorId","badges/0","badges/1","badges/2","badges/3","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"efa4e8f05ffa419ba919face154cd516b01fd152e1de44b0a74931f632b69c1e68fae7a02c2f69172e4743a0e5efcbf5","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"361340549","2024-10-25","I get great sleep without feeling like I need it every night. This actually aids in sleep, and I can choose whenever I want to take it. Other melatonin's I have used I usually can't go to sleep without it.",,"Daja"
"b0e6eae4bb662e4b0fec0caee14f0acc20c0996368be01f380eaf663bd3770e9fda73ff892a09ed207f7370707322395","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"338795290","2024-03-17","our son has 1/3 of a heart.  he is 13 years old.  he has never slept more than 3hrs in a night. 2 1/2 mg. of PURE Zzzs has helped. he takes it 3 nights a week. we r on week 3 and he is more focused in less pain just from getting a little rest. thank you","ohhhh, wow,Zzz","Angel"
"0726f533350f160f6ee0610a0b392074e32e7bdcaa52321285c8e414771e97f610dc58ad09e55945062f3ee2684adce2","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"356352582","2024-09-05","Works wonders for a person like myself who has a very active brain and find difficulty in falling asleep and staying asleep. Love it!!!","Love!!!!","Shaquavia"
"db25598e49049977c5f18e9f884849c7","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"356525014","2024-09-06","I use this product when I have been having multiple nights of restless sleep.  I have found that it helps me have a more solid nights sleep.","Actually helps","TipTess"
"d590a04f259f4c16617e5c7dd6b598ee","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"340114334","2024-03-30","I'm always hesitant about using products to help me sleep but I take this item occasionally when I need to be sure to get a full night's sleep. It works very well","It works!","Judi"
"e3b24c75d610295ee1f820356f6b20a73b609b5696e5118c97fee1870ff9f0262e25b87f95609ed1c343ec229b485407","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"328342404","2023-12-16","They taste good being an insomniac  i know what ingredients  work for me ive had weak batches so the company needs to inspect more thoroughly to make sure right amount is in their products.If its good i am knocked out pretty quickly  chewing one at bedtime and it doesnt trigger nightmares or anxiety like other brands.","They are very effective","Donna"
"734e2d0a7d91050735b31d3d5712d57d387781c23ecb0e2c336bc4f8b80b29a023a2e1fca957cb8e6e119cbe8a4648ad","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"359298037","2024-10-04","Excellent stuff to take when you cant sleep!!","Very excellent","CatleeSchaffertillis"
"aaa3be7c44fe8aa626ad932962af70b3fd6289c4a5279971cbc4c26534078d39a3a361a1ccbcd23d14cf55bd9cd8813f","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"362700865","2024-11-07","If u have trouble sleeping try this. It's great! It has helped me tremendously. It really works","It really works","Connie"
"5ee7bb164122328dfdccfc38a2080a3a","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"354858920","2024-08-21","These help me sleep wonderfully. I tend to have issues sleeping and these help. They work with 20 mins of taking them","Help me sleep when I need to","Shanny"
"85e9fb80f368c28bd2eb64cf523c51d19f9a645cd145847136c1d8ca6080954e989031459ab9a7455016203ecfbbb837","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"358527598","2024-09-26","my son takes it and works great","sleep",
"a9ea13ec7c25594414938798b59123b545a662adeddfd8ce44de2caac88ba13323fc35daa2f1677fd622d8dcdcef751d","VerifiedPurchaser","Staff",,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"357179467","2024-09-13","knocks me tf outtt, no next day grogginess, i recommend 👍👍👍","sleeping beauty","Giovanni"
"7c8e11c148b02d82b1561ca609be213f231b599ae38868aefd12ffd89f959d6792ef6889bb0ac30a83b21dc3dd25d3be","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"342010713","2024-04-19","Works great, just as effective as the kind I was getting from the vet but you can use this kind on both cats and dogs.","Great product","Megan"
"ca5945357cd548cb9168f6fd9a3deb82c64e8a72a9270c02c4f64d9d09b4e201d2de692b6d4f093010f2c897c1a62a0d","VerifiedPurchaser",,,,"bazaarvoice","Review","0","0","963752291","Vicks ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Dietary Supplement, 48 Ct","https://www.walmart.com/ip/Vicks-ZzzQuil-Pure-Zzzs-Melatonin-Sleep-Aid-Gummies-Dietary-Supplement-48-Ct/963752291?classType=VARIANT&athbdg=L1102","5",,"325817441","2023-11-30","As with most gummies, the flavor 😋 is very pleasing. I loved the mix of chamomile it gives you a relaxing calm before your eyes get heavy. You wake up feeling rested, no groggy, ready for that morning shower. I highly recommend this product.","Best Sleep Ever!!","Jonathan"
